date,city,usd_sos_rate,daily_change_percent,market_type,source
2024-04-27,Berbera,619.62,0.18,official,Central Bank
2024-04-28,Berbera,616.5,-0.388,official,Central Bank
2024-04-29,Berbera,618.8,0.559,official,Central Bank
2024-04-30,Berbera,622.12,0.571,official,Central Bank
2024-05-01,Berbera,624.93,0.476,official,Central Bank
2024-05-02,Berbera,623.97,0.174,official,Central Bank
2024-05-03,Berbera,623.45,-0.269,official,Central Bank
2024-05-04,Berbera,621.62,-0.212,official,Central Bank
2024-05-05,Berbera,620.85,-0.116,official,Central Bank
2024-05-06,Berbera,622.46,0.178,official,Central Bank
2024-05-07,Berbera,626.76,0.813,official,Central Bank
2024-05-08,Berbera,626.2,-0.092,official,Central Bank
2024-05-09,Berbera,627.69,0.401,official,Central Bank
2024-05-10,Berbera,627.97,0.23,official,Central Bank
2024-05-11,Berbera,627.88,0.095,official,Central Bank
2024-05-12,Berbera,625.9,-0.037,official,Central Bank
2024-05-13,Berbera,625.91,-0.043,official,Central Bank
2024-05-14,Berbera,626.66,0.111,official,Central Bank
2024-05-15,Berbera,628.75,0.229,official,Central Bank
2024-05-16,Berbera,628.15,-0.209,official,Central Bank
2024-05-17,Berbera,629.34,0.205,official,Central Bank
2024-05-18,Berbera,633.34,0.43,official,Central Bank
2024-05-19,Berbera,635.71,0.487,official,Central Bank
2024-05-20,Berbera,634.06,-0.1,official,Central Bank
2024-05-21,Berbera,631.6,-0.204,official,Central Bank
2024-05-22,Berbera,629.5,-0.232,official,Central Bank
2024-05-23,Berbera,629.53,-0.022,official,Central Bank
2024-05-24,Berbera,629.88,0.073,official,Central Bank
2024-05-25,Berbera,633.36,0.216,official,Central Bank
2024-05-26,Berbera,633.05,0.168,official,Central Bank
2024-05-27,Berbera,632.78,0.022,official,Central Bank
2024-05-28,Berbera,632.61,0.108,official,Central Bank
2024-05-29,Berbera,627.85,-0.636,official,Central Bank
2024-05-30,Berbera,628.91,0.173,official,Central Bank
2024-05-31,Berbera,627.92,-0.278,official,Central Bank
2024-06-01,Berbera,624.57,-0.616,official,Central Bank
2024-06-02,Berbera,625.1,0.223,official,Central Bank
2024-06-03,Berbera,622.4,-0.213,official,Central Bank
2024-06-04,Berbera,623.29,0.242,official,Central Bank
2024-06-05,Berbera,621.27,-0.212,official,Central Bank
2024-06-06,Berbera,619.07,-0.202,official,Central Bank
2024-06-07,Berbera,618.11,-0.482,official,Central Bank
2024-06-08,Berbera,618.83,0.233,official,Central Bank
2024-06-09,Berbera,621.02,0.311,official,Central Bank
2024-06-10,Berbera,623.14,0.262,official,Central Bank
2024-06-11,Berbera,624.27,0.15,official,Central Bank
2024-06-12,Berbera,623.61,-0.077,official,Central Bank
2024-06-13,Berbera,622.85,0.011,official,Central Bank
2024-06-14,Berbera,620.93,-0.102,official,Central Bank
2024-06-15,Berbera,624.91,0.563,official,Central Bank
2024-06-16,Berbera,623.77,-0.171,official,Central Bank
2024-06-17,Berbera,617.39,-0.922,official,Central Bank
2024-06-18,Berbera,620.28,0.251,official,Central Bank
2024-06-19,Berbera,622.61,0.421,official,Central Bank
2024-06-20,Berbera,622.22,-0.16,official,Central Bank
2024-06-21,Berbera,620.67,-0.341,official,Central Bank
2024-06-22,Berbera,621.81,0.349,official,Central Bank
2024-06-23,Berbera,624.19,0.31,official,Central Bank
2024-06-24,Berbera,620.88,-0.616,official,Central Bank
2024-06-25,Berbera,624.59,0.657,official,Central Bank
2024-06-26,Berbera,626.56,0.203,official,Central Bank
2024-06-27,Berbera,628.81,0.305,official,Central Bank
2024-06-28,Berbera,629.19,-0.127,official,Central Bank
2024-06-29,Berbera,630.14,0.111,official,Central Bank
2024-06-30,Berbera,630.45,-0.091,official,Central Bank
2024-07-01,Berbera,627.81,-0.632,official,Central Bank
2024-07-02,Berbera,631.52,0.612,official,Central Bank
2024-07-03,Berbera,629.44,-0.185,official,Central Bank
2024-07-04,Berbera,629.55,-0.034,official,Central Bank
2024-07-05,Berbera,629.22,-0.303,official,Central Bank
2024-07-06,Berbera,630.13,0.011,official,Central Bank
2024-07-07,Berbera,630.14,0.048,official,Central Bank
2024-07-08,Berbera,627.17,-0.387,official,Central Bank
2024-07-09,Berbera,630.15,0.599,official,Central Bank
2024-07-10,Berbera,632.36,0.398,official,Central Bank
2024-07-11,Berbera,630.14,-0.414,official,Central Bank
2024-07-12,Berbera,631.03,0.038,official,Central Bank
2024-07-13,Berbera,632.14,0.387,official,Central Bank
2024-07-14,Berbera,631.71,-0.006,official,Central Bank
2024-07-15,Berbera,630.91,-0.257,official,Central Bank
2024-07-16,Berbera,628.27,-0.271,official,Central Bank
2024-07-17,Berbera,623.82,-0.659,official,Central Bank
2024-07-18,Berbera,624.31,0.09,official,Central Bank
2024-07-19,Berbera,628.52,0.551,official,Central Bank
2024-07-20,Berbera,628.24,-0.275,official,Central Bank
2024-07-21,Berbera,628.68,0.144,official,Central Bank
2024-07-22,Berbera,626.99,-0.096,official,Central Bank
2024-07-23,Berbera,628.68,0.203,official,Central Bank
2024-07-24,Berbera,632.07,0.487,official,Central Bank
2024-07-25,Berbera,631.22,0.028,official,Central Bank
2024-07-26,Berbera,628.19,-0.234,official,Central Bank
2024-07-27,Berbera,627.55,-0.079,official,Central Bank
2024-07-28,Berbera,626.12,-0.321,official,Central Bank
2024-07-29,Berbera,621.38,-0.922,official,Central Bank
2024-07-30,Berbera,622.08,-0.148,official,Central Bank
2024-07-31,Berbera,622.57,-0.059,official,Central Bank
2024-08-01,Berbera,627.25,0.691,official,Central Bank
2024-08-02,Berbera,629.37,0.192,official,Central Bank
2024-08-03,Berbera,630.3,0.16,official,Central Bank
2024-08-04,Berbera,627.43,-0.552,official,Central Bank
2024-08-05,Berbera,628.02,-0.088,official,Central Bank
2024-08-06,Berbera,631.87,0.497,official,Central Bank
2024-08-07,Berbera,629.63,-0.549,official,Central Bank
2024-08-08,Berbera,626.54,-0.511,official,Central Bank
2024-08-09,Berbera,628.35,0.331,official,Central Bank
2024-08-10,Berbera,628.76,0.096,official,Central Bank
2024-08-11,Berbera,626.77,-0.394,official,Central Bank
2024-08-12,Berbera,624.91,-0.263,official,Central Bank
2024-08-13,Berbera,628.21,0.367,official,Central Bank
2024-08-14,Berbera,635.45,1.148,official,Central Bank
2024-08-15,Berbera,638.72,0.336,official,Central Bank
2024-08-16,Berbera,637.45,-0.131,official,Central Bank
2024-08-17,Berbera,637.87,0.039,official,Central Bank
2024-08-18,Berbera,636.65,-0.149,official,Central Bank
2024-08-19,Berbera,637.36,-0.078,official,Central Bank
2024-08-20,Berbera,639.99,0.216,official,Central Bank
2024-08-21,Berbera,639.11,-0.067,official,Central Bank
2024-08-22,Berbera,637.36,0.01,official,Central Bank
2024-08-23,Berbera,632.49,-0.646,official,Central Bank
2024-08-24,Berbera,636.77,0.523,official,Central Bank
2024-08-25,Berbera,635.7,-0.096,official,Central Bank
2024-08-26,Berbera,635.71,0.11,official,Central Bank
2024-08-27,Berbera,634.28,-0.188,official,Central Bank
2024-08-28,Berbera,634.48,0.019,official,Central Bank
2024-08-29,Berbera,636.59,0.322,official,Central Bank
2024-08-30,Berbera,636.84,0.073,official,Central Bank
2024-08-31,Berbera,641.25,0.479,official,Central Bank
2024-09-01,Berbera,643.69,0.281,official,Central Bank
2024-09-02,Berbera,646.87,0.437,official,Central Bank
2024-09-03,Berbera,644.2,-0.265,official,Central Bank
2024-09-04,Berbera,642.18,-0.303,official,Central Bank
2024-09-05,Berbera,645.39,0.537,official,Central Bank
2024-09-06,Berbera,644.81,-0.442,official,Central Bank
2024-09-07,Berbera,643.74,-0.119,official,Central Bank
2024-09-08,Berbera,646.5,0.453,official,Central Bank
2024-09-09,Berbera,645.37,0.016,official,Central Bank
2024-09-10,Berbera,645.95,0.402,official,Central Bank
2024-09-11,Berbera,645.21,-0.064,official,Central Bank
2024-09-12,Berbera,647.18,0.005,official,Central Bank
2024-09-13,Berbera,648.09,-0.018,official,Central Bank
2024-09-14,Berbera,647.9,-0.04,official,Central Bank
2024-09-15,Berbera,649.82,0.248,official,Central Bank
2024-09-16,Berbera,648.04,-0.278,official,Central Bank
2024-09-17,Berbera,646.4,-0.212,official,Central Bank
2024-09-18,Berbera,645.13,-0.269,official,Central Bank
2024-09-19,Berbera,640.9,-0.224,official,Central Bank
2024-09-20,Berbera,643.78,0.459,official,Central Bank
2024-09-21,Berbera,640.17,-0.51,official,Central Bank
2024-09-22,Berbera,637.17,-0.305,official,Central Bank
2024-09-23,Berbera,635.38,-0.399,official,Central Bank
2024-09-24,Berbera,637.07,0.315,official,Central Bank
2024-09-25,Berbera,637.55,0.002,official,Central Bank
2024-09-26,Berbera,637.93,0.191,official,Central Bank
2024-09-27,Berbera,641.29,0.449,official,Central Bank
2024-09-28,Berbera,637.24,-0.726,official,Central Bank
2024-09-29,Berbera,635.43,-0.33,official,Central Bank
2024-09-30,Berbera,631.84,-0.381,official,Central Bank
2024-10-01,Berbera,631.02,-0.09,official,Central Bank
2024-10-02,Berbera,630.89,-0.047,official,Central Bank
2024-10-03,Berbera,632.36,0.326,official,Central Bank
2024-10-04,Berbera,630.67,-0.182,official,Central Bank
2024-10-05,Berbera,628.68,-0.344,official,Central Bank
2024-10-06,Berbera,629.9,-0.006,official,Central Bank
2024-10-07,Berbera,629.45,0.198,official,Central Bank
2024-10-08,Berbera,630.39,0.335,official,Central Bank
2024-10-09,Berbera,632.77,0.329,official,Central Bank
2024-10-10,Berbera,633.72,0.372,official,Central Bank
2024-10-11,Berbera,634.8,0.044,official,Central Bank
2024-10-12,Berbera,635.32,0.157,official,Central Bank
2024-10-13,Berbera,636.66,0.109,official,Central Bank
2024-10-14,Berbera,637.24,0.158,official,Central Bank
2024-10-15,Berbera,633.83,-0.256,official,Central Bank
2024-10-16,Berbera,632.29,-0.207,official,Central Bank
2024-10-17,Berbera,628.1,-0.501,official,Central Bank
2024-10-18,Berbera,627.95,-0.057,official,Central Bank
2024-10-19,Berbera,628.35,-0.102,official,Central Bank
2024-10-20,Berbera,630.44,0.467,official,Central Bank
2024-10-21,Berbera,628.7,-0.117,official,Central Bank
2024-10-22,Berbera,629.21,0.126,official,Central Bank
2024-10-23,Berbera,631.06,0.458,official,Central Bank
2024-10-24,Berbera,632.89,0.407,official,Central Bank
2024-10-25,Berbera,633.53,0.178,official,Central Bank
2024-10-26,Berbera,640.08,1.077,official,Central Bank
2024-10-27,Berbera,635.03,-0.83,official,Central Bank
2024-10-28,Berbera,634.65,0.091,official,Central Bank
2024-10-29,Berbera,636.42,0.23,official,Central Bank
2024-10-30,Berbera,637.43,0.223,official,Central Bank
2024-10-31,Berbera,636.3,-0.239,official,Central Bank
2024-11-01,Berbera,633.23,-0.531,official,Central Bank
2024-11-02,Berbera,636.39,0.205,official,Central Bank
2024-11-03,Berbera,635.67,-0.256,official,Central Bank
2024-11-04,Berbera,639.39,0.632,official,Central Bank
2024-11-05,Berbera,637.89,-0.093,official,Central Bank
2024-11-06,Berbera,638.62,-0.098,official,Central Bank
2024-11-07,Berbera,640.02,0.282,official,Central Bank
2024-11-08,Berbera,643.26,0.496,official,Central Bank
2024-11-09,Berbera,640.47,-0.321,official,Central Bank
2024-11-10,Berbera,643.79,0.486,official,Central Bank
2024-11-11,Berbera,644.51,0.442,official,Central Bank
2024-11-12,Berbera,642.88,-0.191,official,Central Bank
2024-11-13,Berbera,644.73,0.109,official,Central Bank
2024-11-14,Berbera,643.19,-0.025,official,Central Bank
2024-11-15,Berbera,644.97,0.171,official,Central Bank
2024-11-16,Berbera,644.66,-0.21,official,Central Bank
2024-11-17,Berbera,649.06,0.476,official,Central Bank
2024-11-18,Berbera,648.17,-0.163,official,Central Bank
2024-11-19,Berbera,646.54,-0.385,official,Central Bank
2024-11-20,Berbera,645.24,-0.066,official,Central Bank
2024-11-21,Berbera,644.2,0.083,official,Central Bank
2024-11-22,Berbera,645.89,0.303,official,Central Bank
2024-11-23,Berbera,644.28,-0.133,official,Central Bank
2024-11-24,Berbera,642.77,-0.281,official,Central Bank
2024-11-25,Berbera,644.1,0.001,official,Central Bank
2024-11-26,Berbera,642.4,-0.317,official,Central Bank
2024-11-27,Berbera,643.63,0.068,official,Central Bank
2024-11-28,Berbera,645.16,0.261,official,Central Bank
2024-11-29,Berbera,645.01,0.081,official,Central Bank
2024-11-30,Berbera,641.1,-0.353,official,Central Bank
2024-12-01,Berbera,638.91,-0.296,official,Central Bank
2024-12-02,Berbera,640.18,-0.042,official,Central Bank
2024-12-03,Berbera,643.56,0.226,official,Central Bank
2024-12-04,Berbera,639.07,-0.427,official,Central Bank
2024-12-05,Berbera,640.61,0.146,official,Central Bank
2024-12-06,Berbera,641.74,0.142,official,Central Bank
2024-12-07,Berbera,644.77,0.511,official,Central Bank
2024-12-08,Berbera,642.88,-0.154,official,Central Bank
2024-12-09,Berbera,640.16,-0.255,official,Central Bank
2024-12-10,Berbera,641.6,0.138,official,Central Bank
2024-12-11,Berbera,642.02,-0.064,official,Central Bank
2024-12-12,Berbera,642.06,0.026,official,Central Bank
2024-12-13,Berbera,642.37,-0.032,official,Central Bank
2024-12-14,Berbera,639.49,-0.305,official,Central Bank
2024-12-15,Berbera,639.61,0.003,official,Central Bank
2024-12-16,Berbera,641.41,0.199,official,Central Bank
2024-12-17,Berbera,638.6,-0.379,official,Central Bank
2024-12-18,Berbera,635.85,-0.319,official,Central Bank
2024-12-19,Berbera,632.21,-0.323,official,Central Bank
2024-12-20,Berbera,631.1,-0.078,official,Central Bank
2024-12-21,Berbera,633.89,0.331,official,Central Bank
2024-12-22,Berbera,629.16,-0.725,official,Central Bank
2024-12-23,Berbera,628.32,-0.043,official,Central Bank
2024-12-24,Berbera,627.69,0.057,official,Central Bank
2024-12-25,Berbera,626.48,0.024,official,Central Bank
2024-12-26,Berbera,624.07,-0.391,official,Central Bank
2024-12-27,Berbera,623.39,-0.119,official,Central Bank
2024-12-28,Berbera,621.32,-0.101,official,Central Bank
2024-12-29,Berbera,622.59,0.082,official,Central Bank
2024-12-30,Berbera,620.88,-0.282,official,Central Bank
2024-12-31,Berbera,620.38,-0.151,official,Central Bank
2025-01-01,Berbera,616.93,-0.333,official,Central Bank
2025-01-02,Berbera,615.64,-0.127,official,Central Bank
2025-01-03,Berbera,617.6,0.507,official,Central Bank
2025-01-04,Berbera,614.67,-0.518,official,Central Bank
2025-01-05,Berbera,614.23,-0.017,official,Central Bank
2025-01-06,Berbera,612.44,-0.185,official,Central Bank
2025-01-07,Berbera,611.54,-0.065,official,Central Bank
2025-01-08,Berbera,608.58,-0.186,official,Central Bank
2025-01-09,Berbera,609.59,0.146,official,Central Bank
2025-01-10,Berbera,609.6,0.193,official,Central Bank
2025-01-11,Berbera,610.11,0.075,official,Central Bank
2025-01-12,Berbera,610.86,0.129,official,Central Bank
2025-01-13,Berbera,611.83,0.133,official,Central Bank
2025-01-14,Berbera,612.96,0.105,official,Central Bank
2025-01-15,Berbera,612.69,-0.071,official,Central Bank
2025-01-16,Berbera,614.29,0.046,official,Central Bank
2025-01-17,Berbera,618.15,0.66,official,Central Bank
2025-01-18,Berbera,618.41,-0.043,official,Central Bank
2025-01-19,Berbera,619.81,0.286,official,Central Bank
2025-01-20,Berbera,619.27,0.206,official,Central Bank
2025-01-21,Berbera,623.05,0.502,official,Central Bank
2025-01-22,Berbera,623.39,-0.047,official,Central Bank
2025-01-23,Berbera,622.21,-0.045,official,Central Bank
2025-01-24,Berbera,622.91,0.299,official,Central Bank
2025-01-25,Berbera,619.93,-0.669,official,Central Bank
2025-01-26,Berbera,619.75,0.051,official,Central Bank
2025-01-27,Berbera,616.16,-0.359,official,Central Bank
2025-01-28,Berbera,615.13,-0.127,official,Central Bank
2025-01-29,Berbera,618.91,0.374,official,Central Bank
2025-01-30,Berbera,618.14,-0.032,official,Central Bank
2025-01-31,Berbera,619.49,0.167,official,Central Bank
2025-02-01,Berbera,618.67,-0.076,official,Central Bank
2025-02-02,Berbera,617.82,0.139,official,Central Bank
2025-02-03,Berbera,614.7,-0.438,official,Central Bank
2025-02-04,Berbera,613.39,-0.145,official,Central Bank
2025-02-05,Berbera,620.02,0.881,official,Central Bank
2025-02-06,Berbera,621.13,-0.092,official,Central Bank
2025-02-07,Berbera,621.59,0.096,official,Central Bank
2025-02-08,Berbera,616.98,-0.627,official,Central Bank
2025-02-09,Berbera,615.57,-0.159,official,Central Bank
2025-02-10,Berbera,617.92,0.447,official,Central Bank
2025-02-11,Berbera,617.32,0.09,official,Central Bank
2025-02-12,Berbera,621.31,0.409,official,Central Bank
2025-02-13,Berbera,621.33,0.002,official,Central Bank
2025-02-14,Berbera,618.66,-0.489,official,Central Bank
2025-02-15,Berbera,622.84,0.716,official,Central Bank
2025-02-16,Berbera,623.89,0.097,official,Central Bank
2025-02-17,Berbera,625.48,0.111,official,Central Bank
2025-02-18,Berbera,625.41,-0.044,official,Central Bank
2025-02-19,Berbera,628.82,0.531,official,Central Bank
2025-02-20,Berbera,629.17,-0.236,official,Central Bank
2025-02-21,Berbera,628.69,-0.138,official,Central Bank
2025-02-22,Berbera,629.43,-0.083,official,Central Bank
2025-02-23,Berbera,625.95,-0.363,official,Central Bank
2025-02-24,Berbera,629.76,0.609,official,Central Bank
2025-02-25,Berbera,632.08,0.517,official,Central Bank
2025-02-26,Berbera,630.71,-0.179,official,Central Bank
2025-02-27,Berbera,634.15,0.359,official,Central Bank
2025-02-28,Berbera,635.82,0.086,official,Central Bank
2025-03-01,Berbera,635.56,-0.143,official,Central Bank
2025-03-02,Berbera,634.34,-0.066,official,Central Bank
2025-03-03,Berbera,633.26,-0.157,official,Central Bank
2025-03-04,Berbera,633.59,0.023,official,Central Bank
2025-03-05,Berbera,633.81,0.038,official,Central Bank
2025-03-06,Berbera,630.82,-0.644,official,Central Bank
2025-03-07,Berbera,630.84,-0.117,official,Central Bank
2025-03-08,Berbera,627.72,-0.548,official,Central Bank
2025-03-09,Berbera,625.46,-0.379,official,Central Bank
2025-03-10,Berbera,623.57,-0.257,official,Central Bank
2025-03-11,Berbera,626.07,0.498,official,Central Bank
2025-03-12,Berbera,625.16,-0.223,official,Central Bank
2025-03-13,Berbera,621.96,-0.182,official,Central Bank
2025-03-14,Berbera,622.82,0.18,official,Central Bank
2025-03-15,Berbera,620.24,-0.478,official,Central Bank
2025-03-16,Berbera,619.64,-0.235,official,Central Bank
2025-03-17,Berbera,622.27,0.176,official,Central Bank
2025-03-18,Berbera,620.82,-0.254,official,Central Bank
2025-03-19,Berbera,614.7,-0.815,official,Central Bank
2025-03-20,Berbera,615.4,0.288,official,Central Bank
2025-03-21,Berbera,615.84,0.065,official,Central Bank
2025-03-22,Berbera,613.16,-0.546,official,Central Bank
2025-03-23,Berbera,612.84,-0.097,official,Central Bank
2025-03-24,Berbera,609.69,-0.378,official,Central Bank
2025-03-25,Berbera,605.29,-0.597,official,Central Bank
2025-03-26,Berbera,603.3,-0.228,official,Central Bank
2025-03-27,Berbera,599.41,-0.542,official,Central Bank
2025-03-28,Berbera,602.19,0.451,official,Central Bank
2025-03-29,Berbera,602.04,0.179,official,Central Bank
2025-03-30,Berbera,603.31,0.231,official,Central Bank
2025-03-31,Berbera,601.27,-0.221,official,Central Bank
2025-04-01,Berbera,605.79,0.459,official,Central Bank
2025-04-02,Berbera,606.95,0.169,official,Central Bank
2025-04-03,Berbera,603.09,-0.467,official,Central Bank
2025-04-04,Berbera,606.38,0.541,official,Central Bank
2025-04-05,Berbera,607.92,0.326,official,Central Bank
2025-04-06,Berbera,605.5,-0.245,official,Central Bank
2025-04-07,Berbera,604.56,-0.076,official,Central Bank
2025-04-08,Berbera,603.22,-0.156,official,Central Bank
2025-04-09,Berbera,604.95,0.216,official,Central Bank
2025-04-10,Berbera,606.86,0.085,official,Central Bank
2025-04-11,Berbera,604.78,-0.217,official,Central Bank
2025-04-12,Berbera,605.28,-0.085,official,Central Bank
2025-04-13,Berbera,603.68,-0.358,official,Central Bank
2025-04-14,Berbera,608.4,0.749,official,Central Bank
2025-04-15,Berbera,602.14,-0.855,official,Central Bank
2025-04-16,Berbera,603.06,0.487,official,Central Bank
2025-04-17,Berbera,606.58,0.463,official,Central Bank
2025-04-18,Berbera,610.24,0.336,official,Central Bank
2025-04-19,Berbera,608.32,-0.283,official,Central Bank
2025-04-20,Berbera,608.84,-0.112,official,Central Bank
2025-04-21,Berbera,606.24,-0.305,official,Central Bank
2025-04-22,Berbera,609.0,0.392,official,Central Bank
2025-04-23,Berbera,609.54,0.098,official,Central Bank
2025-04-24,Berbera,604.09,-0.842,official,Central Bank
2025-04-25,Berbera,605.47,0.092,official,Central Bank
2025-04-26,Berbera,610.88,0.816,official,Central Bank
2025-04-27,Berbera,612.49,0.403,official,Central Bank
2025-04-28,Berbera,611.87,-0.075,official,Central Bank
2025-04-29,Berbera,608.95,-0.437,official,Central Bank
2025-04-30,Berbera,609.12,0.1,official,Central Bank
2025-05-01,Berbera,608.06,-0.082,official,Central Bank
2025-05-02,Berbera,607.0,-0.521,official,Central Bank
2025-05-03,Berbera,607.03,-0.007,official,Central Bank
2025-05-04,Berbera,605.55,-0.181,official,Central Bank
2025-05-05,Berbera,602.66,-0.245,official,Central Bank
2025-05-06,Berbera,601.27,-0.437,official,Central Bank
2025-05-07,Berbera,600.31,-0.268,official,Central Bank
2025-05-08,Berbera,601.03,-0.0,official,Central Bank
2025-05-09,Berbera,600.18,-0.084,official,Central Bank
2025-05-10,Berbera,596.15,-0.343,official,Central Bank
2025-05-11,Berbera,591.91,-0.782,official,Central Bank
2025-05-12,Berbera,594.18,0.344,official,Central Bank
2025-05-13,Berbera,592.04,-0.317,official,Central Bank
2025-05-14,Berbera,592.27,-0.049,official,Central Bank
