date,city,rent_index,food_index,transport_index,utilities_index,internet_index,total_cost_index
2025-04-28,Galkayo,91.19,105.68,89.0,122.76,89.53,99.63
2025-04-29,Galkayo,90.62,105.8,88.58,122.17,88.53,99.14
2025-04-30,Galkayo,90.45,105.5,88.4,122.69,88.26,99.06
2025-05-01,Galkayo,89.43,105.03,88.29,122.45,88.35,98.71
2025-05-02,Galkayo,89.85,104.35,88.52,122.57,88.46,98.75
2025-05-03,Galkayo,90.03,104.06,88.47,121.61,89.16,98.66
2025-05-04,Galkayo,89.94,104.92,88.34,121.23,88.96,98.68
2025-05-05,Galkayo,88.85,105.17,88.13,120.46,88.93,98.31
2025-05-06,Galkayo,89.36,104.76,87.9,120.57,89.1,98.34
2025-05-07,Galkayo,88.7,105.6,87.81,120.84,88.86,98.36
2025-05-08,Galkayo,88.26,106.12,87.2,120.16,89.02,98.15
2025-05-09,Galkayo,88.22,105.57,87.1,119.71,88.86,97.89
2025-05-10,Galkayo,88.77,105.62,86.81,119.92,88.73,97.97
2025-05-11,Galkayo,89.57,106.67,86.29,119.91,88.07,98.1
2025-05-12,Galkayo,89.42,106.5,86.3,120.66,87.89,98.15
2025-05-13,Galkayo,89.5,106.37,86.24,120.05,87.96,98.03
2025-05-14,Galkayo,89.82,105.94,85.91,120.62,87.76,98.01
2025-05-15,Galkayo,90.06,105.15,85.62,119.6,88.99,97.88
2025-05-16,Galkayo,90.32,105.05,85.71,119.33,88.53,97.79
2025-05-17,Galkayo,90.46,105.53,86.16,118.94,88.45,97.91
2025-05-18,Galkayo,90.11,106.28,85.51,117.93,88.4,97.65
2025-05-19,Galkayo,89.08,106.15,85.51,117.51,88.34,97.32
2025-05-20,Galkayo,88.84,105.65,85.73,117.61,88.23,97.21
2025-05-21,Galkayo,89.07,105.19,85.69,116.75,88.01,96.94
2025-05-22,Galkayo,89.02,105.54,85.32,116.34,87.91,96.83
2025-05-23,Galkayo,88.25,105.36,85.62,116.76,87.92,96.78
2025-05-24,Galkayo,88.0,104.25,86.36,116.11,88.36,96.62
2025-05-25,Galkayo,87.92,103.66,85.99,116.9,88.16,96.53
2025-05-26,Galkayo,88.19,103.86,86.59,115.85,87.25,96.35
2025-05-27,Galkayo,88.52,103.67,86.83,114.58,87.3,96.18
2025-05-28,Galkayo,88.38,103.24,86.97,115.91,86.78,96.26
2025-05-29,Galkayo,87.78,103.03,87.39,115.98,86.94,96.22
2025-05-30,Galkayo,87.8,102.29,87.43,115.66,85.89,95.81
2025-05-31,Galkayo,87.88,102.2,87.03,115.4,85.19,95.54
2025-06-01,Galkayo,87.7,102.34,86.51,115.46,85.19,95.44
2025-06-02,Galkayo,87.31,102.64,85.84,115.29,85.59,95.33
2025-06-03,Galkayo,87.15,102.59,86.53,115.54,85.2,95.4
2025-06-04,Galkayo,87.56,102.96,86.19,115.01,85.43,95.43
2025-06-05,Galkayo,87.24,103.05,86.85,115.53,85.59,95.65
2025-06-06,Galkayo,87.29,103.61,86.02,115.79,85.83,95.71
2025-06-07,Galkayo,86.6,103.54,85.93,116.08,84.96,95.42
2025-06-08,Galkayo,86.07,103.86,85.22,116.46,83.56,95.03
2025-06-09,Galkayo,85.74,103.8,85.83,116.6,83.86,95.16
2025-06-10,Galkayo,85.75,103.56,85.83,116.43,83.66,95.04
2025-06-11,Galkayo,85.4,103.15,86.42,116.59,83.71,95.05
2025-06-12,Galkayo,86.04,102.02,86.3,116.36,83.4,94.82
2025-06-13,Galkayo,87.2,102.34,85.49,116.86,82.82,94.94
2025-06-14,Galkayo,87.1,101.71,85.24,116.23,82.92,94.64
2025-06-15,Galkayo,87.57,101.82,85.14,115.63,82.89,94.61
2025-06-16,Galkayo,87.65,101.37,85.69,115.83,82.9,94.69
2025-06-17,Galkayo,87.59,100.91,86.2,116.58,83.16,94.89
2025-06-18,Galkayo,87.61,101.35,86.08,117.28,83.65,95.2
2025-06-19,Galkayo,88.55,101.92,86.47,117.28,83.57,95.56
2025-06-20,Galkayo,89.42,102.93,87.23,117.62,83.85,96.21
2025-06-21,Galkayo,89.81,103.56,86.63,117.48,83.73,96.24
2025-06-22,Galkayo,89.94,104.41,85.83,117.28,83.73,96.24
2025-06-23,Galkayo,90.23,104.87,86.18,117.79,83.38,96.49
2025-06-24,Galkayo,89.64,104.31,86.44,117.24,84.18,96.36
2025-06-25,Galkayo,90.38,104.08,87.61,116.96,84.42,96.69
2025-06-26,Galkayo,90.15,104.6,87.95,116.4,84.53,96.73
2025-06-27,Galkayo,90.06,104.82,88.12,117.73,84.16,96.98
2025-06-28,Galkayo,89.93,104.69,88.15,117.25,84.2,96.85
2025-06-29,Galkayo,90.04,105.42,88.48,116.96,84.31,97.04
2025-06-30,Galkayo,90.19,105.24,88.61,117.4,84.32,97.15
2025-07-01,Galkayo,89.27,105.44,88.49,116.46,84.87,96.9
2025-07-02,Galkayo,89.65,105.99,88.92,116.37,84.68,97.12
2025-07-03,Galkayo,89.03,106.02,89.08,116.22,85.18,97.11
2025-07-04,Galkayo,88.73,105.23,88.66,115.28,85.64,96.71
2025-07-05,Galkayo,88.94,105.18,89.09,115.86,85.06,96.83
2025-07-06,Galkayo,89.07,105.44,89.27,115.9,85.18,96.97
2025-07-07,Galkayo,88.11,106.36,88.85,116.39,85.38,97.02
2025-07-08,Galkayo,88.18,106.65,89.86,116.5,85.42,97.32
2025-07-09,Galkayo,88.53,106.79,89.73,115.7,86.16,97.38
2025-07-10,Galkayo,88.87,106.26,90.08,116.38,86.81,97.68
2025-07-11,Galkayo,89.88,106.23,89.98,117.24,86.37,97.94
2025-07-12,Galkayo,89.25,106.3,90.09,117.49,86.42,97.91
2025-07-13,Galkayo,89.3,106.27,90.96,117.76,86.51,98.16
2025-07-14,Galkayo,89.42,106.38,90.42,118.09,86.9,98.24
2025-07-15,Galkayo,89.45,107.06,89.91,118.4,87.13,98.39
2025-07-16,Galkayo,89.31,107.4,89.95,118.81,86.81,98.46
2025-07-17,Galkayo,89.34,107.47,89.85,119.1,86.76,98.5
2025-07-18,Galkayo,89.61,107.67,90.07,118.58,86.25,98.44
2025-07-19,Galkayo,89.53,108.37,89.85,118.03,86.24,98.4
2025-07-20,Galkayo,89.53,109.31,89.86,118.06,86.03,98.56
2025-07-21,Galkayo,89.57,109.79,89.99,117.99,86.81,98.83
2025-07-22,Galkayo,89.6,109.71,90.26,117.48,87.74,98.96
2025-07-23,Galkayo,88.86,110.27,90.68,117.95,87.6,99.07
2025-07-24,Galkayo,89.33,109.56,91.07,118.07,87.98,99.2
2025-07-25,Galkayo,90.03,109.97,91.94,119.11,87.93,99.8
2025-07-26,Galkayo,90.52,109.9,91.57,117.83,88.06,99.58
2025-07-27,Galkayo,89.97,109.42,91.88,117.01,87.54,99.16
2025-07-28,Galkayo,89.99,109.11,91.69,117.77,86.85,99.08
2025-07-29,Galkayo,89.83,108.17,91.4,117.12,87.05,98.71
2025-07-30,Galkayo,89.97,108.57,91.21,116.25,87.25,98.65
2025-07-31,Galkayo,90.25,109.08,90.68,117.14,86.7,98.77
2025-08-01,Galkayo,89.72,108.97,91.07,117.35,86.44,98.71
2025-08-02,Galkayo,90.35,108.64,91.38,117.81,85.99,98.83
2025-08-03,Galkayo,89.5,108.27,91.62,118.82,85.91,98.82
2025-08-04,Galkayo,88.88,107.37,92.2,118.47,86.39,98.66
2025-08-05,Galkayo,88.13,107.21,92.39,118.09,86.06,98.38
2025-08-06,Galkayo,88.8,107.41,92.41,118.11,86.22,98.59
2025-08-07,Galkayo,88.67,107.04,93.29,116.94,86.54,98.5
2025-08-08,Galkayo,89.16,107.29,93.26,116.69,86.04,98.49
2025-08-09,Galkayo,89.2,108.17,93.35,117.29,85.96,98.8
2025-08-10,Galkayo,89.77,108.73,94.15,117.28,85.43,99.07
2025-08-11,Galkayo,88.73,109.19,94.79,117.49,85.44,99.13
2025-08-12,Galkayo,88.29,108.91,94.09,116.83,84.92,98.61
2025-08-13,Galkayo,88.46,108.45,94.0,116.47,84.34,98.35
2025-08-14,Galkayo,88.42,108.5,93.89,116.91,84.11,98.37
2025-08-15,Galkayo,88.26,108.16,92.88,117.8,84.04,98.23
2025-08-16,Galkayo,88.28,107.99,94.08,117.46,84.92,98.55
2025-08-17,Galkayo,86.49,107.5,93.91,116.84,84.69,97.88
2025-08-18,Galkayo,86.58,107.73,94.47,114.96,84.36,97.62
2025-08-19,Galkayo,85.86,108.02,93.97,114.61,84.37,97.36
2025-08-20,Galkayo,85.53,107.52,93.95,113.98,83.66,96.93
2025-08-21,Galkayo,85.52,108.01,93.76,112.51,84.24,96.81
2025-08-22,Galkayo,86.35,107.58,94.45,113.26,83.42,97.01
2025-08-23,Galkayo,86.68,108.44,94.12,113.76,84.25,97.45
2025-08-24,Galkayo,86.98,109.07,94.85,113.91,84.21,97.8
2025-08-25,Galkayo,86.55,109.33,93.92,114.25,84.01,97.61
2025-08-26,Galkayo,86.24,109.92,93.8,114.77,84.5,97.84
2025-08-27,Galkayo,86.43,109.52,94.16,115.24,84.01,97.87
2025-08-28,Galkayo,85.98,110.25,93.98,115.43,84.02,97.93
2025-08-29,Galkayo,85.85,109.9,94.59,115.55,83.56,97.89
2025-08-30,Galkayo,85.67,110.21,93.5,115.38,83.86,97.72
2025-08-31,Galkayo,86.08,110.18,93.92,114.83,84.36,97.87
2025-09-01,Galkayo,86.65,109.63,93.62,114.59,84.12,97.72
2025-09-02,Galkayo,86.72,110.54,93.73,114.05,84.43,97.89
2025-09-03,Galkayo,86.82,110.43,93.64,113.89,84.55,97.87
2025-09-04,Galkayo,86.28,110.61,93.89,113.89,84.71,97.88
2025-09-05,Galkayo,85.92,110.75,93.84,114.28,84.43,97.85
2025-09-06,Galkayo,86.21,110.24,93.24,114.78,83.73,97.64
2025-09-07,Galkayo,86.39,110.38,93.4,115.15,84.05,97.87
2025-09-08,Galkayo,87.13,110.22,94.17,114.75,84.37,98.13
2025-09-09,Galkayo,87.14,109.76,93.24,115.42,84.46,98.01
2025-09-10,Galkayo,86.88,109.64,94.16,114.63,85.16,98.1
2025-09-11,Galkayo,86.51,108.7,93.56,113.87,85.97,97.72
2025-09-12,Galkayo,86.41,108.12,93.74,114.08,85.06,97.48
2025-09-13,Galkayo,85.98,108.14,94.15,114.21,84.84,97.47
2025-09-14,Galkayo,85.61,107.77,93.9,114.12,85.5,97.38
2025-09-15,Galkayo,86.15,108.45,93.78,114.99,85.33,97.74
2025-09-16,Galkayo,85.76,108.83,93.98,114.93,85.12,97.73
2025-09-17,Galkayo,86.36,108.14,94.18,113.92,84.89,97.5
2025-09-18,Galkayo,86.53,107.42,94.32,114.13,85.45,97.57
2025-09-19,Galkayo,86.95,107.44,93.69,115.45,84.78,97.66
2025-09-20,Galkayo,86.59,107.95,93.65,115.53,84.41,97.63
2025-09-21,Galkayo,86.72,107.89,92.53,114.8,85.35,97.46
2025-09-22,Galkayo,87.08,108.32,92.95,114.66,85.07,97.61
2025-09-23,Galkayo,86.56,107.83,93.17,115.54,85.11,97.64
2025-09-24,Galkayo,87.38,107.35,92.8,115.63,85.07,97.65
2025-09-25,Galkayo,87.71,107.86,93.13,115.37,85.31,97.88
2025-09-26,Galkayo,87.56,108.28,93.03,116.29,85.4,98.11
2025-09-27,Galkayo,87.51,108.0,92.63,115.71,84.96,97.76
2025-09-28,Galkayo,87.27,108.59,92.07,117.43,84.93,98.06
2025-09-29,Galkayo,86.99,108.75,92.17,117.68,84.49,98.02
2025-09-30,Galkayo,86.92,108.61,93.23,117.67,84.55,98.19
2025-10-01,Galkayo,87.22,108.29,93.08,117.22,84.9,98.14
2025-10-02,Galkayo,88.05,108.5,93.09,118.17,84.91,98.54
2025-10-03,Galkayo,87.58,108.35,93.39,117.28,84.6,98.24
2025-10-04,Galkayo,87.64,108.56,93.56,117.03,84.54,98.27
2025-10-05,Galkayo,87.61,108.84,93.51,116.73,84.18,98.17
2025-10-06,Galkayo,87.54,108.43,93.83,116.8,85.22,98.36
2025-10-07,Galkayo,87.55,108.21,93.75,116.6,85.0,98.22
2025-10-08,Galkayo,88.02,107.86,93.98,116.64,85.48,98.4
2025-10-09,Galkayo,88.04,107.46,94.0,116.86,84.76,98.22
2025-10-10,Galkayo,87.49,107.36,93.97,116.43,84.57,97.97
2025-10-11,Galkayo,87.07,106.99,93.63,117.14,83.67,97.7
2025-10-12,Galkayo,87.29,106.41,93.24,116.76,83.09,97.36
2025-10-13,Galkayo,87.87,106.07,92.97,116.67,82.87,97.29
2025-10-14,Galkayo,88.44,106.9,93.14,116.92,82.65,97.61
2025-10-15,Galkayo,87.47,106.58,92.89,116.58,82.86,97.28
2025-10-16,Galkayo,87.74,106.47,92.66,116.98,82.4,97.25
2025-10-17,Galkayo,87.14,106.3,93.01,114.43,82.02,96.58
2025-10-18,Galkayo,87.77,106.9,93.91,114.57,81.92,97.01
2025-10-19,Galkayo,87.56,107.13,94.14,114.85,81.58,97.05
2025-10-20,Galkayo,87.62,106.33,94.32,114.09,81.06,96.69
2025-10-21,Galkayo,87.57,106.08,94.07,113.12,81.4,96.45
2025-10-22,Galkayo,87.65,106.55,94.74,112.27,81.19,96.48
2025-10-23,Galkayo,87.32,105.99,94.82,112.62,81.49,96.45
2025-10-24,Galkayo,87.54,105.81,94.69,112.21,81.74,96.4
2025-10-25,Galkayo,87.78,105.42,94.6,112.29,80.81,96.18
2025-10-26,Galkayo,87.49,106.07,94.29,111.59,81.23,96.13
2025-10-27,Galkayo,87.84,105.35,94.44,111.63,81.73,96.2
2025-10-28,Galkayo,88.24,105.78,94.64,111.61,82.06,96.46
2025-10-29,Galkayo,88.29,104.7,95.07,112.07,82.36,96.5
2025-10-30,Galkayo,87.82,104.7,95.23,111.48,81.69,96.18
2025-10-31,Galkayo,88.22,105.38,95.72,112.01,81.64,96.59
2025-11-01,Galkayo,88.08,104.97,95.4,111.88,81.77,96.42
2025-11-02,Galkayo,88.05,104.78,94.71,111.74,81.68,96.19
2025-11-03,Galkayo,87.19,105.02,94.86,111.45,81.79,96.06
2025-11-04,Galkayo,87.07,105.65,94.71,111.96,82.54,96.39
2025-11-05,Galkayo,87.41,104.45,94.47,111.99,83.12,96.29
2025-11-06,Galkayo,87.25,104.78,94.14,112.29,83.09,96.31
2025-11-07,Galkayo,87.28,105.25,93.86,111.8,83.06,96.25
2025-11-08,Galkayo,86.68,106.34,93.96,112.09,82.98,96.41
2025-11-09,Galkayo,86.55,106.4,94.94,112.28,83.74,96.78
2025-11-10,Galkayo,86.66,106.9,94.74,112.03,83.09,96.68
2025-11-11,Galkayo,86.74,106.58,94.63,112.03,82.59,96.51
2025-11-12,Galkayo,86.18,106.52,95.14,112.09,82.96,96.58
2025-11-13,Galkayo,85.65,105.69,95.75,112.15,83.09,96.47
2025-11-14,Galkayo,85.06,105.6,96.02,113.05,83.13,96.57
2025-11-15,Galkayo,84.25,105.28,95.6,113.84,82.83,96.36
2025-11-16,Galkayo,84.48,105.24,94.88,112.88,82.55,96.01
2025-11-17,Galkayo,84.27,105.5,95.91,112.63,82.86,96.24
2025-11-18,Galkayo,84.85,105.73,96.56,112.72,82.73,96.52
2025-11-19,Galkayo,84.29,105.7,95.96,113.36,82.84,96.43
2025-11-20,Galkayo,84.16,105.6,96.19,114.41,82.83,96.64
2025-11-21,Galkayo,84.55,104.87,96.85,114.11,82.8,96.63
2025-11-22,Galkayo,84.25,105.06,95.79,114.28,82.96,96.47
2025-11-23,Galkayo,83.27,104.87,95.94,114.09,82.21,96.08
2025-11-24,Galkayo,84.22,105.29,95.57,113.76,82.11,96.19
2025-11-25,Galkayo,84.61,105.61,94.96,113.39,82.44,96.2
2025-11-26,Galkayo,84.33,105.49,95.19,113.19,82.06,96.05
2025-11-27,Galkayo,84.41,105.52,94.71,112.07,82.39,95.82
2025-11-28,Galkayo,84.55,105.69,95.11,111.7,82.45,95.9
2025-11-29,Galkayo,84.01,105.55,95.3,112.01,81.84,95.74
2025-11-30,Galkayo,83.66,105.62,95.35,112.19,80.72,95.51
2025-12-01,Galkayo,83.57,104.76,95.29,111.14,80.77,95.1
2025-12-02,Galkayo,83.88,105.17,95.7,111.24,81.16,95.43
2025-12-03,Galkayo,83.76,104.72,95.8,110.39,81.15,95.16
2025-12-04,Galkayo,83.12,104.09,95.2,110.01,81.84,94.85
2025-12-05,Galkayo,84.46,102.9,95.2,110.7,81.79,95.01
2025-12-06,Galkayo,84.76,103.83,95.16,110.62,81.53,95.18
2025-12-07,Galkayo,84.36,104.59,95.67,111.18,81.82,95.52
2025-12-08,Galkayo,84.39,105.44,95.75,110.57,81.48,95.53
2025-12-09,Galkayo,84.36,105.56,95.72,110.42,81.92,95.6
2025-12-10,Galkayo,84.03,106.19,95.76,110.53,81.44,95.59
2025-12-11,Galkayo,83.71,107.63,96.61,110.54,80.6,95.82
2025-12-12,Galkayo,84.03,107.03,95.96,110.18,80.18,95.48
2025-12-13,Galkayo,83.78,106.85,96.03,110.65,80.02,95.47
2025-12-14,Galkayo,84.67,107.12,96.38,110.62,80.22,95.8
2025-12-15,Galkayo,84.63,106.9,96.24,111.3,80.18,95.85
2025-12-16,Galkayo,84.13,107.54,95.89,111.8,80.82,96.04
2025-12-17,Galkayo,83.76,107.65,94.99,111.72,81.19,95.86
2025-12-18,Galkayo,84.05,107.78,94.62,112.26,81.12,95.96
2025-12-19,Galkayo,84.51,107.76,95.1,112.29,81.15,96.16
2025-12-20,Galkayo,84.73,108.59,95.7,112.37,81.45,96.57
2025-12-21,Galkayo,84.9,108.48,95.33,112.97,80.99,96.53
2025-12-22,Galkayo,84.8,109.01,95.51,113.07,81.05,96.69
2025-12-23,Galkayo,84.72,108.29,95.19,113.14,81.48,96.56
2025-12-24,Galkayo,84.26,109.14,95.6,112.53,82.04,96.71
2025-12-25,Galkayo,84.99,108.77,95.38,113.66,81.97,96.95
2025-12-26,Galkayo,85.72,108.17,95.7,113.64,82.64,97.18
2025-12-27,Galkayo,85.95,107.98,95.02,112.44,83.53,96.98
2025-12-28,Galkayo,85.93,108.34,95.13,112.75,83.5,97.13
2025-12-29,Galkayo,86.25,107.64,95.84,114.2,83.44,97.47
2025-12-30,Galkayo,86.25,107.19,95.81,114.44,84.04,97.54
2025-12-31,Galkayo,85.32,107.1,95.46,115.28,84.61,97.55
2026-01-01,Galkayo,85.29,106.89,96.0,115.67,84.16,97.6
2026-01-02,Galkayo,85.26,106.52,96.14,117.04,83.29,97.65
2026-01-03,Galkayo,85.48,107.45,95.34,116.25,83.01,97.5
2026-01-04,Galkayo,85.17,107.87,95.95,116.11,83.19,97.66
2026-01-05,Galkayo,85.04,107.52,96.1,115.97,83.56,97.64
2026-01-06,Galkayo,84.7,107.76,96.56,116.51,83.61,97.83
2026-01-07,Galkayo,85.13,107.45,96.41,116.61,83.45,97.81
2026-01-08,Galkayo,85.7,107.66,96.36,115.76,83.52,97.8
2026-01-09,Galkayo,85.71,108.15,96.54,115.13,83.42,97.79
2026-01-10,Galkayo,85.59,109.23,96.95,115.9,83.09,98.15
2026-01-11,Galkayo,85.28,109.66,96.63,115.55,82.79,97.98
2026-01-12,Galkayo,85.43,109.02,96.18,115.46,83.1,97.84
2026-01-13,Galkayo,85.29,109.71,95.59,115.04,83.46,97.82
2026-01-14,Galkayo,85.8,109.65,95.87,115.12,83.84,98.05
2026-01-15,Galkayo,86.06,109.21,95.77,115.04,83.74,97.96
2026-01-16,Galkayo,86.36,109.06,96.08,115.34,84.29,98.23
2026-01-17,Galkayo,85.54,108.41,96.37,115.99,84.0,98.06
2026-01-18,Galkayo,85.56,108.8,95.23,115.58,83.68,97.77
2026-01-19,Galkayo,85.78,109.14,95.14,115.5,84.39,97.99
2026-01-20,Galkayo,86.24,109.1,95.33,115.2,84.27,98.03
2026-01-21,Galkayo,86.67,108.3,95.9,115.46,83.97,98.06
2026-01-22,Galkayo,87.4,109.32,95.76,115.01,83.7,98.24
2026-01-23,Galkayo,86.87,109.4,96.03,114.27,83.46,98.01
2026-01-24,Galkayo,86.66,108.87,96.41,113.9,83.32,97.83
2026-01-25,Galkayo,87.17,108.66,96.19,114.44,82.71,97.83
2026-01-26,Galkayo,87.09,109.13,96.29,113.98,83.11,97.92
2026-01-27,Galkayo,86.8,108.41,95.74,114.41,83.51,97.77
2026-01-28,Galkayo,86.62,108.4,95.85,115.35,83.53,97.95
2026-01-29,Galkayo,86.85,108.31,94.98,115.05,82.89,97.62
2026-01-30,Galkayo,86.84,107.98,94.95,114.7,83.84,97.66
2026-01-31,Galkayo,86.52,107.68,95.27,116.07,83.89,97.89
2026-02-01,Galkayo,86.97,107.45,95.77,116.2,83.28,97.93
2026-02-02,Galkayo,87.52,107.54,96.17,116.57,83.07,98.18
2026-02-03,Galkayo,87.39,106.96,96.77,115.86,83.8,98.16
2026-02-04,Galkayo,87.43,106.97,96.65,115.69,83.36,98.02
2026-02-05,Galkayo,87.54,105.96,97.26,115.48,82.82,97.81
2026-02-06,Galkayo,87.23,106.27,96.69,115.9,83.22,97.86
2026-02-07,Galkayo,87.85,106.08,95.92,115.11,83.44,97.68
2026-02-08,Galkayo,88.25,105.94,95.24,115.28,83.8,97.7
2026-02-09,Galkayo,88.4,106.45,94.89,115.68,83.46,97.78
2026-02-10,Galkayo,88.94,106.2,94.4,115.65,84.06,97.85
2026-02-11,Galkayo,88.71,105.16,94.71,114.99,84.14,97.54
2026-02-12,Galkayo,89.4,104.77,94.39,114.71,83.77,97.41
2026-02-13,Galkayo,90.07,103.95,94.55,114.67,83.86,97.42
2026-02-14,Galkayo,90.0,104.38,94.4,113.46,84.23,97.3
2026-02-15,Galkayo,89.74,104.93,94.82,113.72,83.71,97.38
2026-02-16,Galkayo,89.9,104.14,95.4,114.11,83.04,97.32
2026-02-17,Galkayo,90.04,103.87,95.79,115.24,83.68,97.72
2026-02-18,Galkayo,90.46,104.23,95.05,115.32,83.62,97.74
2026-02-19,Galkayo,89.86,104.16,94.24,115.28,84.15,97.54
2026-02-20,Galkayo,90.23,104.03,93.87,114.52,84.39,97.41
2026-02-21,Galkayo,89.94,104.38,93.82,113.67,84.07,97.18
2026-02-22,Galkayo,90.34,105.17,93.52,114.62,84.36,97.6
2026-02-23,Galkayo,89.95,105.11,93.47,115.13,84.56,97.64
2026-02-24,Galkayo,90.2,105.66,93.38,115.18,84.22,97.73
2026-02-25,Galkayo,90.4,105.14,93.46,115.56,85.37,97.99
2026-02-26,Galkayo,91.35,105.22,93.36,116.82,84.95,98.34
2026-02-27,Galkayo,91.25,105.0,93.95,117.06,84.59,98.37
2026-02-28,Galkayo,92.44,105.69,93.86,117.08,85.25,98.86
2026-03-01,Galkayo,92.23,105.87,93.71,116.12,85.13,98.61
2026-03-02,Galkayo,92.64,106.24,92.8,115.66,84.92,98.45
2026-03-03,Galkayo,93.63,106.09,92.94,114.86,83.89,98.28
2026-03-04,Galkayo,92.35,105.65,92.83,114.25,83.78,97.77
2026-03-05,Galkayo,92.95,106.15,92.78,114.31,83.64,97.97
2026-03-06,Galkayo,92.57,105.66,93.09,114.41,83.47,97.84
2026-03-07,Galkayo,93.04,105.28,93.5,114.23,83.1,97.83
2026-03-08,Galkayo,92.91,105.27,93.41,113.99,83.13,97.74
2026-03-09,Galkayo,92.7,105.75,93.74,113.17,82.93,97.66
2026-03-10,Galkayo,93.11,105.95,92.12,112.57,82.36,97.22
2026-03-11,Galkayo,92.86,105.99,91.52,112.15,82.21,96.95
2026-03-12,Galkayo,92.31,106.39,91.84,112.68,82.48,97.14
2026-03-13,Galkayo,92.27,106.68,91.27,113.19,82.64,97.21
2026-03-14,Galkayo,92.14,105.26,91.07,113.55,82.68,96.94
2026-03-15,Galkayo,92.89,105.9,91.16,112.61,82.52,97.02
2026-03-16,Galkayo,93.11,107.24,91.11,113.22,83.32,97.6
2026-03-17,Galkayo,93.35,107.58,91.32,113.68,83.26,97.84
2026-03-18,Galkayo,92.0,108.1,91.51,113.34,83.16,97.62
2026-03-19,Galkayo,91.88,109.14,91.19,113.39,84.32,97.98
2026-03-20,Galkayo,92.23,109.87,91.54,113.71,84.96,98.46
2026-03-21,Galkayo,91.48,109.46,90.77,114.7,85.23,98.33
2026-03-22,Galkayo,92.07,108.9,91.01,113.83,85.42,98.25
2026-03-23,Galkayo,92.3,110.01,91.72,113.34,84.76,98.43
2026-03-24,Galkayo,92.69,109.78,91.35,113.75,85.11,98.54
2026-03-25,Galkayo,92.75,110.09,91.67,114.88,86.09,99.1
2026-03-26,Galkayo,92.5,109.45,91.59,115.7,86.56,99.16
2026-03-27,Galkayo,93.17,110.47,91.16,116.57,86.32,99.54
2026-03-28,Galkayo,92.46,109.72,91.46,116.44,85.96,99.21
2026-03-29,Galkayo,92.91,109.19,91.55,115.56,85.75,98.99
2026-03-30,Galkayo,92.97,109.3,91.5,115.14,85.08,98.8
2026-03-31,Galkayo,92.94,109.87,91.47,115.41,85.43,99.02
2026-04-01,Galkayo,93.42,109.93,91.22,114.68,85.07,98.86
2026-04-02,Galkayo,93.95,110.42,91.27,115.34,84.96,99.19
2026-04-03,Galkayo,93.59,110.58,91.21,114.48,85.17,99.01
2026-04-04,Galkayo,93.47,110.79,91.19,113.55,85.21,98.84
2026-04-05,Galkayo,93.41,111.92,92.32,112.57,85.76,99.2
2026-04-06,Galkayo,93.11,112.09,92.52,112.07,86.06,99.17
2026-04-07,Galkayo,93.3,111.57,92.81,112.37,86.25,99.26
2026-04-08,Galkayo,92.79,111.38,92.26,113.51,85.93,99.17
2026-04-09,Galkayo,92.84,110.71,92.36,112.81,86.03,98.95
2026-04-10,Galkayo,92.63,109.94,92.82,112.76,85.95,98.82
2026-04-11,Galkayo,93.01,109.8,92.83,113.29,85.21,98.83
2026-04-12,Galkayo,93.64,110.31,92.88,113.08,85.57,99.1
2026-04-13,Galkayo,93.72,109.86,92.63,112.28,86.06,98.91
2026-04-14,Galkayo,94.2,110.79,93.02,112.86,85.4,99.25
2026-04-15,Galkayo,93.75,111.23,93.12,112.94,84.81,99.17
2026-04-16,Galkayo,93.97,110.62,92.94,112.77,85.01,99.06
2026-04-17,Galkayo,93.76,110.24,91.82,112.51,85.41,98.75
2026-04-18,Galkayo,94.43,111.8,92.06,112.55,85.5,99.27
2026-04-19,Galkayo,94.59,111.95,90.84,113.51,84.92,99.16
2026-04-20,Galkayo,94.28,111.88,90.5,114.88,85.33,99.37
2026-04-21,Galkayo,95.02,111.98,90.25,114.84,85.54,99.53
2026-04-22,Galkayo,94.22,111.54,89.94,114.48,85.87,99.21
2026-04-23,Galkayo,94.01,111.58,89.51,113.59,85.88,98.91
2026-04-24,Galkayo,94.58,111.84,90.27,113.84,85.84,99.27
2026-04-25,Galkayo,95.34,111.73,90.13,113.78,85.82,99.36
2026-04-26,Galkayo,95.05,111.76,89.8,112.61,86.19,99.08
2026-04-27,Galkayo,95.25,111.88,89.24,113.19,85.87,99.08
2026-04-28,Galkayo,94.77,111.91,89.23,113.69,86.67,99.25
2026-04-29,Galkayo,95.21,112.03,88.83,113.54,87.44,99.41
2026-04-30,Galkayo,94.68,111.78,89.52,113.11,88.03,99.42
2026-05-01,Galkayo,94.65,110.92,90.05,112.27,88.51,99.28
2026-05-02,Galkayo,95.9,110.63,89.71,111.97,87.21,99.08
2026-05-03,Galkayo,96.63,110.58,90.3,112.3,86.71,99.3
2026-05-04,Galkayo,97.18,109.89,90.12,112.96,86.93,99.41
2026-05-05,Galkayo,96.91,109.33,89.45,111.92,86.83,98.89
2026-05-06,Galkayo,96.95,109.83,90.17,111.72,86.61,99.06
2026-05-07,Galkayo,96.63,110.12,90.23,111.49,85.33,98.76
2026-05-08,Galkayo,96.0,109.53,90.13,112.01,85.31,98.59
2026-05-09,Galkayo,96.16,109.61,90.15,111.83,85.78,98.71
